Entidad,Recaudo_Total,Recaudo_Anual_Medio,CV_Interanual,Tendencia_Pct,N_Anios,Tipologia,R_Lag12,R_Lag1,IEP,ERS,Semaforo
MUNICIPIO DE GUALMATAN,194881376.0,38976275.2,51.7229433484758,97.75154707446235,5,Criticos,0.4821040837257752,-0.15709673866834215,0.731384847233699,39.8142775103214,NARANJA
MUNICIPIO DE GUAMAL MAGDALENA,1009193822.0,201838764.4,54.19271468455251,96.09528158605791,5,Criticos,0.4978879080534741,-0.15824851265651346,0.7568667825576131,39.972701915579414,NARANJA
MUNICIPIO DE GUAPI,1034394391.0,206878878.2,55.273599087513645,107.84495229344297,5,Dependientes,0.46470715935912665,-0.15721722012120964,1.1884325743215842,38.80624166000462,AMARILLO
MUNICIPIO DE GUAPOTA,63872283.0,12774456.6,52.86612480758426,109.34411488000202,5,Criticos,0.45603483875455825,-0.1502890038737736,1.1597683644074959,38.4995845899462,VERDE
MUNICIPIO DE GUATAQUI,59954711.0,11990942.2,53.81682046633342,95.71798703191148,5,Criticos,0.49210735332611694,-0.1575549887240167,0.6987461793465037,40.2680715971855,ROJO
MUNICIPIO DE GUTIERREZ,96719190.0,19343838.0,52.23071966952616,92.7402359345648,5,Criticos,0.48780339183513727,-0.15826444600120274,0.6257957029342676,40.466713083619695,ROJO
MUNICIPIO DE HATO,70020664.0,14004132.8,52.06545581630739,101.04017294094783,5,Criticos,0.482064906350254,-0.15647284605738151,0.7279803069471019,39.7020379705381,NARANJA
MUNICIPIO DE HATONUEVO,701137669.0,140227533.8,51.90382517773674,113.43274476100069,5,Dependientes,0.434413239179366,-0.14013113106513714,1.1943345092958624,38.46581923381334,VERDE
MUNICIPIO DE HERRAN,162277135.0,32455427.0,52.631085208460625,110.86830408979058,5,Criticos,0.4586067882291976,-0.15190376403441846,1.0685901427466133,38.61245451919591,AMARILLO
MUNICIPIO DE HISPANIA,257261703.0,51452340.6,46.82353876349909,100.77764081348712,5,Criticos,0.5181169344207536,-0.08438880848110633,0.8529324438453172,37.16660187871406,VERDE
MUNICIPIO DE HONDA,901763047.0,180352609.4,54.46738944099321,126.61874494619873,5,Dependientes,0.4969944019960037,-0.154101121987361,1.6067070558749275,35.144813175508034,VERDE
MUNICIPIO DE INIRIDA,1267674181.0,253534836.2,53.203558337168246,123.51226233580599,5,Dependientes,0.4239160122184297,-0.13789787536105333,1.312168769563249,37.98718439283857,VERDE
MUNICIPIO DE IPIALES,6191157701.0,1238231540.2,50.223667195042566,92.57997117524886,5,Consolidados,0.4813820127032343,-0.1442541036729215,0.6645410975917104,40.0532357858358,NARANJA
MUNICIPIO DE IQUIRA,386741735.0,77348347.0,52.35164457396747,100.00320498122603,5,Criticos,0.468802238983223,-0.15936053131117098,0.6655936277957534,40.39459197979144,ROJO
MUNICIPIO DE ISTMINA,1880708224.0,376141644.8,53.08700220721777,137.7533441625446,5,Dependientes,0.34928609060713894,-0.1154537992833278,1.7817912744004674,37.33085818100907,VERDE
MUNICIPIO DE ITAGUI,15446164915.119999,3089232983.0239997,48.7040577008459,112.26519268320452,5,Consolidados,0.6532780974185746,-0.18480476834044526,0.7744105506981,33.67980797854963,VERDE
MUNICIPIO DE JAMUNDI,4751600707.700001,950320141.5400002,53.686820372324576,120.12013299225141,5,Consolidados,0.6741924729850222,-0.1467243802413432,1.2385308725355904,32.118420467222066,VERDE
MUNICIPIO DE JARDIN,1200536528.0,240107305.6,47.684875140427785,107.51524130217886,5,Consolidados,0.518686559672396,-0.14175550976711676,0.7097695976882108,37.44210885272692,VERDE
MUNICIPIO DE JERICO,107965397.0,21593079.4,51.949218270446586,101.44153871818764,5,Criticos,0.48658882820121135,-0.1559667410031289,0.7702786852828186,39.38363232450993,AMARILLO
MUNICIPIO DE JUAN DE,672768089.0,134553617.8,53.917111734691545,112.48502119427961,5,Dependientes,0.44132291374335936,-0.1567980960988951,1.1600020079448785,38.92050251769969,AMARILLO
MUNICIPIO DE LA APARTADA,627541544.0,125508308.8,53.02021591453088,120.15636529714757,5,Dependientes,0.4458829223670136,-0.1326035043300043,1.4697317252753392,37.02370661194386,VERDE
MUNICIPIO DE LA CANDELARIA ATLANTICO,607850549.0,121570109.8,54.851809433823185,97.32678632490632,5,Criticos,0.5054788029994614,-0.1597624596234984,0.9799039712718434,39.05271269003316,AMARILLO
MUNICIPIO DE LA DORADA,3889969586.0,777993917.2,48.990317178224544,94.7852790615623,5,Consolidados,0.45703837606000947,-0.150787436901303,0.33411004077315765,41.4481795862841,ROJO
MUNICIPIO DE LA JAGUA DE IBIRICO,1497346309.0,299469261.8,49.778093203225886,100.23732926569093,5,Criticos,0.44090339074445917,-0.14867539504810956,0.772891506762476,40.138302311340745,NARANJA
MUNICIPIO DE LA JAGUA DEL PILAR,90976192.0,18195238.4,53.10866945134685,103.72688494150206,5,Criticos,0.4621348194907893,-0.15920399233473825,0.8732699859411951,39.765546200463106,NARANJA
MUNICIPIO DE LA MESA,1196206744.0,239241348.8,53.37660458217871,119.17964889019217,5,Dependientes,0.43843236637641997,-0.17312734225276538,1.6348588304151703,36.765999470688655,VERDE
MUNICIPIO DE LA MONTAYITA,470057617.0,94011523.4,52.5728433338877,95.67741405198845,5,Criticos,0.5063664925252376,-0.15788979654077362,0.6372102125452676,39.84375458247973,NARANJA
MUNICIPIO DE LA PAZ,135894647.0,27178929.4,52.76361685091187,101.66864409309665,5,Criticos,0.462482943207024,-0.15497396873584382,0.9756278961254976,39.44017279988213,AMARILLO
MUNICIPIO DE LA TEBAIDA QUINDIO,1663390708.0,332678141.6,51.465616708897436,104.11410329941558,5,Criticos,0.4854899063512007,-0.14719442261494653,0.9834837833979206,38.37759110312497,VERDE
MUNICIPIO DE LA UNION,1460632606.0,292126521.2,47.34973581271569,113.07306322038933,5,Consolidados,0.44672599562674625,-0.1182545240762422,0.96268918854772,37.97596878317358,VERDE
MUNICIPIO DE LA UNIONVALLE,1401059860.0,280211972.0,48.608679905493474,112.70031406795138,5,Dependientes,0.4880770747394183,-0.14427634240075313,0.8683694211633066,37.55279151383728,VERDE
MUNICIPIO DE LA UVITA,65024337.0,13004867.4,51.199584442163584,94.21120279934574,5,Criticos,0.4701724067112482,-0.15636479332283743,0.5329472843907411,40.93073091920639,ROJO
MUNICIPIO DE LA VEGA,608429342.0,121685868.4,49.28243576576036,98.69760316391842,5,Criticos,0.46103349623623746,-0.15637908122739788,0.8787858152982766,39.2248878781933,AMARILLO
MUNICIPIO DE LEBRIJA,2109040334.0,421808066.8,48.56915338019404,118.10748459114106,5,Consolidados,0.42618862138764246,-0.14821045304429786,1.1146367229808023,37.926489303647216,VERDE
MUNICIPIO DE LERIDA,724922673.0,144984534.6,52.43178200745613,108.28004823626203,5,Dependientes,0.4485311521099738,-0.15713049010751162,0.8332742304424561,39.826955418554505,NARANJA
MUNICIPIO DE LIBORINA,426291118.0,85258223.6,50.859364574683255,95.62648921997948,5,Criticos,0.4956716044307238,-0.13890790046515825,0.4857684153513153,40.278790185158584,ROJO
MUNICIPIO DE LORICA,4387558649.0,877511729.8,53.86161964109903,91.28350873242083,5,Consolidados,0.5058170432255874,-0.16127972804374993,0.6332193930621731,40.431645199680766,ROJO
MUNICIPIO DE LOS PALMITOS,764636008.0,152927201.6,52.50172121944489,101.34734885516927,5,Criticos,0.47774403023874534,-0.15618067579588435,0.850596541070613,39.45447045301793,AMARILLO
MUNICIPIO DE LOS PATIOS,2990022858.0,598004571.6,55.442279247050244,112.01521715925288,5,Dependientes,0.4481914390737935,-0.15272029319979213,1.2372807442188425,38.83869671413103,AMARILLO
MUNICIPIO DE MACANAL,104911508.0,20982301.6,52.96792210224335,96.67374145455996,5,Criticos,0.4943388792126512,-0.15796298104680803,0.8348474174669265,39.47520306105031,AMARILLO
MUNICIPIO DE MAJAGUAL,1468447917.0,293689583.4,52.47338984056286,110.62182721595295,5,Dependientes,0.48305055585138623,-0.15807403017783683,0.939614933074855,38.423010629104866,VERDE
MUNICIPIO DE MALAMBO,3119172301.0,623834460.2,53.30881803616813,106.3980635643635,5,Consolidados,0.4565767722483065,-0.1540843530975768,1.0563519709238438,39.13551599456825,AMARILLO
MUNICIPIO DE MANAURE,2493858648.0,498771729.6,53.12479200364145,114.62084508247557,5,Dependientes,0.4593790878503359,-0.14996724029303116,1.2810154119935149,37.71388153840556,VERDE
MUNICIPIO DE MANIZALES,35233784431.92,7046756886.384,45.73722581014186,109.60453079669531,5,Consolidados,0.3796583691478458,-0.18663099471520206,0.8927174695514792,39.80545684866476,NARANJA
MUNICIPIO DE MARIQUITA,1819730493.0,363946098.6,51.43409828969301,96.04202678489709,5,Criticos,0.47371281235353596,-0.1273585656636523,0.7867352961409151,39.873140186495505,NARANJA
MUNICIPIO DE MARMATO CALDAS,455289486.0,91057897.2,60.819255417133846,90.06415920177872,5,Criticos,0.539675864581035,-0.16343149566815945,0.8529209234978494,40.41097263794312,ROJO
MUNICIPIO DE MARQUETALIA,647862237.0,129572447.4,47.34815493735397,107.9054604628854,5,Criticos,0.4860183195754965,-0.16182098580223125,0.6614646485125208,38.35681874530033,VERDE
MUNICIPIO DE MEDIO ATRATO,250356122.0,50071224.4,52.166947568333,89.62555547173719,5,Criticos,0.5117020380710322,-0.15772572336134552,0.5337956863075113,40.356753900722474,ROJO
MUNICIPIO DE MEDIO BAUDO,428471002.0,85694200.4,53.38283005866658,107.54370140549207,5,Criticos,0.4565577655028081,-0.15403512775392295,1.1175017492604358,38.86375839854704,AMARILLO
MUNICIPIO DE MEDIO SAN JUAN,320721410.0,64144282.0,53.37582502101822,116.78546421331835,5,Dependientes,0.4125266366008759,-0.14795453902908626,1.4394238816153826,38.278576205124665,VERDE
MUNICIPIO DE MELGAR,2120772690.0,424154538.0,49.35294832878153,94.41807363145553,5,Consolidados,0.48279558003732614,-0.1462200899537928,0.5436599406502363,40.140070211752786,NARANJA
MUNICIPIO DE MITU,905799007.0,181159801.4,51.725140129855276,94.69512561521279,5,Criticos,0.44829286446289135,-0.15389088894469752,0.7188502403178354,40.91873890732525,ROJO
MUNICIPIO DE MOCOA,2940812384.0,588162476.8,49.689452902799125,102.088262883893,5,Consolidados,0.44211112705262057,-0.14932461380692413,0.7826244955760139,39.938684045770685,NARANJA
MUNICIPIO DE MOGOTES,325550797.0,65110159.4,50.55420352430416,104.85272364423055,5,Criticos,0.4733969920729589,-0.15635252519592752,0.8070116544341579,39.06947833134359,AMARILLO
MUNICIPIO DE MOITOS,1128048528.0,225609705.6,57.307479186846344,105.45430874406495,5,Dependientes,0.493750576134275,-0.15772578251562197,1.4476829227986414,37.73546818383041,VERDE
MUNICIPIO DE MONGUI,100348228.0,20069645.6,52.21549203092069,99.31334562280462,5,Criticos,0.4611069046577809,-0.1600343733586318,0.6405665723046967,40.69413549482281,ROJO
MUNICIPIO DE MONTENEGRO,1933448125.0,386689625.0,49.08104616377608,104.04337031281872,5,Consolidados,0.4855711306934152,-0.15103900959104416,0.7774900028105598,38.58040191267733,AMARILLO
MUNICIPIO DE MOSQUERA,3922272013.12,784454402.624,52.757454109068156,120.59763989857385,5,Consolidados,0.6640916616960499,-0.1809447689432344,1.5115991273960012,31.16550735113361,VERDE
MUNICIPIO DE NARIYO,279305411.0,55861082.2,62.173940178117235,159.59641755740995,5,Dependientes,0.3253959040185588,-0.13800395138229754,3.2781399466773946,33.29809418177296,VERDE
MUNICIPIO DE NATAGAIMA,568091454.0,113618290.8,54.729545600369875,88.6815492387252,5,Criticos,0.4897301431263905,-0.14863151991329876,0.7759326699555404,40.691281081588,ROJO
MUNICIPIO DE NEIRA,904583966.0,180916793.2,49.163646259763595,103.57286749652603,5,Criticos,0.49226470894376867,-0.13735533800616018,0.5601866745819134,39.2314886131524,AMARILLO
MUNICIPIO DE NOCAIMA,149568577.0,29913715.4,56.19858630525445,102.14382463503682,5,Criticos,0.500460558326869,-0.15958550682960054,1.0979561026681288,38.76636057973939,AMARILLO
MUNICIPIO DE NOROSI,229593058.0,45918611.6,52.567133047980874,114.08751631331992,5,Dependientes,0.45503026995057916,-0.1500738789501608,1.1723544934565142,38.12166697994489,VERDE
MUNICIPIO DE NUEVA GRANADA MAGDALENA,797579671.0,159515934.2,53.153772597129176,99.23566714127047,5,Criticos,0.4876778173710622,-0.16190459594506926,0.7293538306817375,39.907732256888764,NARANJA
MUNICIPIO DE OBANDO,322248700.0,64449740.0,54.4214527071072,129.16986243854512,5,Dependientes,0.45921133974465517,-0.14923278573473256,1.5992541984773865,35.97776212625007,VERDE
MUNICIPIO DE OCANA,5323187069.0,1064637413.8,52.46355406569722,110.47334724054201,5,Consolidados,0.4603972172431879,-0.15749975806527228,0.9784878232229004,38.87481046761142,AMARILLO
MUNICIPIO DE OIBA,397243346.0,79448669.2,51.48670937475958,106.93778870747906,5,Criticos,0.4548776501749649,-0.14994460886562747,0.47257648475787895,40.822099876764305,ROJO
MUNICIPIO DE ONZAGA,139746317.0,27949263.4,52.193375867737466,87.29154915760678,5,Criticos,0.5114067738530154,-0.16169025639211576,0.3574399038737314,41.143692941322435,ROJO
MUNICIPIO DE PAIPA,1279059692.0,255811938.4,48.15271913004188,94.6266999945457,5,Criticos,0.4932690016954472,-0.15750381312011677,0.27381308077088207,40.5517571483789,ROJO
MUNICIPIO DE PALESTINA,617214370.0,123442874.0,54.22718447819241,150.8395049194982,5,Dependientes,0.4486727838356721,-0.12246405397202252,1.6743216179301363,34.604776210389936,VERDE
MUNICIPIO DE PALMIRA,14645376455.670002,2929075291.1340003,51.28899222471848,101.88150013411448,5,Consolidados,0.7013367365757001,-0.18061591142872002,0.77423173499679,33.66089926238475,VERDE
MUNICIPIO DE PALOCABILDO,524546624.0,104909324.8,49.932803988636984,102.16781606814803,5,Criticos,0.47880463659737516,-0.14745754863600638,0.544074813463941,39.8948882795927,NARANJA
MUNICIPIO DE PANDI,151834082.0,30366816.4,55.64914836333437,85.47553243019577,5,Criticos,0.495630340286084,-0.151435909924085,0.37937889850462836,42.35908232796554,ROJO
MUNICIPIO DE PANQUEBA,47671966.0,9534393.2,51.89512833416431,95.80990429469597,5,Criticos,0.4954904485136233,-0.15772919013355402,0.6850364789994005,39.79294836049168,NARANJA
MUNICIPIO DE PASCA,309825891.0,61965178.2,51.03283855340067,88.9284023716404,5,Criticos,0.47867933148151276,-0.11463733876610767,0.7071668216939309,40.37683023860715,ROJO
MUNICIPIO DE PENSILVANIA,691940130.0,138388026.0,48.11245307939752,96.67217270661843,5,Criticos,0.49588035322012164,-0.1624689323836964,0.2832049994083028,40.31608066135168,ROJO
MUNICIPIO DE PEREIRA,28760768484.980003,5752153696.996,49.27093750293959,102.45390047805425,5,Consolidados,0.6282707312139196,-0.17892073661604213,0.8109806190532631,34.92424465501252,VERDE
MUNICIPIO DE PIEDECUESTA,4618593135.0,923718627.0,52.91820729579854,121.46276281597599,5,Consolidados,0.4335348650539372,-0.14743311372381387,1.3458201339552265,37.68117396316442,VERDE
MUNICIPIO DE PIENDAMO,1609850007.0,321970001.4,50.05866322629417,103.05078813469856,5,Consolidados,0.46529649427989334,-0.14371616372978183,0.7686810599174785,39.4147220274272,AMARILLO
MUNICIPIO DE PITALITO,7460358653.0,1492071730.6,50.46322731545764,114.42394644883838,5,Consolidados,0.46240052556077066,-0.15431750564557864,0.94797488971141,38.24026832170129,VERDE
MUNICIPIO DE POLONUEVO,525597885.0,105119577.0,52.67618775248718,99.26992476387153,5,Criticos,0.4484341995018975,-0.16111418184453127,0.5658295539001579,41.39364855077852,ROJO
MUNICIPIO DE POPAYAN EN REESTRUCTURACION,12432498547.0,2486499709.4,51.368878712885035,108.06414045985892,5,Consolidados,0.45659848523387037,-0.1520585025131137,0.8814308736055892,39.22184317774689,AMARILLO
MUNICIPIO DE PUEBLORICO,619473670.0,123894734.0,53.93972589186742,109.5164266626538,5,Dependientes,0.46778223839654587,-0.151382517803484,1.2278835297771782,38.183958344621956,VERDE
MUNICIPIO DE PUENTE NACIONAL,438098083.0,87619616.6,52.02704739095213,71.33550673400231,5,Criticos,0.5317150825282657,-0.14806772624774697,-0.04684460836066817,43.008366844898866,ROJO
MUNICIPIO DE PUERTO ASIS,4270564579.0,854112915.8,49.22247181375088,95.35826123611936,5,Consolidados,0.41980569552001895,-0.16038177424448308,0.6596678108510227,41.26170111489024,ROJO
MUNICIPIO DE PUERTO CAICEDO,495789162.0,99157832.4,53.52217982826458,119.13125230841572,5,Dependientes,0.3692443869411066,-0.14700124562586178,1.380775134064725,39.49184740694381,AMARILLO
MUNICIPIO DE PUERTO CARREYO,987674081.0,197534816.2,53.778277252819095,130.9981518589633,5,Dependientes,0.36527915251293425,-0.14616623506239737,1.7775163146751523,37.50466060248008,VERDE
MUNICIPIO DE PUERTO CONCORDIA,290867134.0,58173426.8,52.811263585560795,101.01868367156257,5,Criticos,0.4865483029742236,-0.15621272922126972,0.9246006347717667,39.0529932043185,AMARILLO
MUNICIPIO DE PUERTO GUZMAN,569492624.0,113898524.8,52.779255251731314,100.9478280793326,5,Criticos,0.49210621316551884,-0.15567038628773666,0.8336967810404253,39.23161459956785,AMARILLO
MUNICIPIO DE PUERTO RICO,546679423.0,109335884.6,50.47126027387511,93.85894884871131,5,Criticos,0.4553861099206973,-0.15186713300474056,0.4305261982623829,41.53573511454253,ROJO
MUNICIPIO DE PUERTO TRIUNFO,930895872.0,186179174.4,50.17268709184103,111.83141947588315,5,Dependientes,0.47285183133531355,-0.12031589322280621,1.2969656104613185,36.818831671281046,VERDE
MUNICIPIO DE PUERTO WILCHES,823709006.0,164741801.2,55.177248496869424,102.56311438216812,5,Criticos,0.43664061709798346,-0.14668635843468514,1.1290605937076494,40.044720031156096,NARANJA
MUNICIPIO DE PURIFICACION,1059328154.0,211865630.8,51.65795771548935,91.03820509805878,5,Criticos,0.46678719155420195,-0.15534385280252763,0.5826856799243685,41.138349071977984,ROJO
MUNICIPIO DE QUIBDO,6352402552.0,1270480510.4,54.16860290760954,117.96128482349995,5,Consolidados,0.4233465784844344,-0.14515499007058308,1.5441509012804888,37.73134654572207,VERDE
MUNICIPIO DE REMEDIOS,1501314444.0,300262888.8,48.91807065225871,127.29414831367598,5,Dependientes,0.44159238177008026,-0.12859334363917868,0.7889097295867652,38.20615090609109,VERDE
MUNICIPIO DE REPELON,818535886.0,163707177.2,54.524386061345474,108.33186182383213,5,Dependientes,0.44943439635147087,-0.1500371079196525,1.4719368395464463,37.98917342633476,VERDE
MUNICIPIO DE RIO IRO,212953406.0,42590681.2,54.39918860295941,134.61695583305203,5,Dependientes,0.33065155615986613,-0.13884480817558248,1.873214560168873,37.971888149250375,VERDE
MUNICIPIO DE RIOFRIO,441256684.0,88251336.8,52.19278600103448,114.17280536876808,5,Dependientes,0.4674842763442005,-0.1574577631689482,1.0264246205892917,38.23268810112228,VERDE
MUNICIPIO DE RIONEGRO ANTIOQUIA,6212192396.0,1242438479.2,50.11965643897063,109.72031986467148,5,Consolidados,0.4397336305086016,-0.16283795191384942,0.7836166123521754,39.623520962573004,NARANJA
MUNICIPIO DE RIOSUCIO,2390206425.0,478041285.0,47.277428256632646,95.9987324107373,5,Consolidados,0.49420870541542467,-0.1523282077795198,0.3864232629709986,39.84454450803249,NARANJA
MUNICIPIO DE RISARALDA,655297174.0,131059434.8,50.218345930415964,117.98894542462959,5,Dependientes,0.38932362410238325,-0.13375322084806307,0.7990907644048134,40.38073427621031,ROJO
MUNICIPIO DE RONDON,69405900.0,13881180.0,53.84255874937827,94.21674526229037,5,Criticos,0.5031359158127978,-0.1555781338323411,0.890666498547871,39.39658314387694,AMARILLO
MUNICIPIO DE ROVIRA,1190619648.0,238123929.6,52.66992634589421,84.30400793285078,5,Criticos,0.5009326312323549,-0.13971824386632353,0.4407440308713078,41.40676556510073,ROJO
MUNICIPIO DE SABANA DE TORRES,1118869585.0,223773917.0,54.03705954386149,136.51656484164775,5,Dependientes,0.456502846142139,-0.13366544091058255,1.6727288112326513,35.24700347270817,VERDE
MUNICIPIO DE SABOYA,364386207.0,72877241.4,51.85091106670836,98.79264516178571,5,Criticos,0.5021815341525289,-0.16087003849681122,0.5648759320021706,39.85630178227657,NARANJA
MUNICIPIO DE SAHAGUN,3477095567.0,695419113.4,53.2149964298922,100.63274276119427,5,Consolidados,0.4688463925674828,-0.15300487948887442,0.9444789489566668,39.552465349242574,NARANJA
MUNICIPIO DE SALAMINA,318636687.0,63727337.4,52.35823901163269,96.75984752502777,5,Criticos,0.4881076247879491,-0.1569235759762728,0.7638112134113395,39.74734432322842,NARANJA
MUNICIPIO DE SAMACA,728560975.0,145712195.0,49.01380897168063,113.9988331107084,5,Dependientes,0.44165066926610724,-0.1347286324429988,0.9796142869610754,38.3628028670737,VERDE
MUNICIPIO DE SAMANIEGO,1073509512.0,214701902.4,53.42299717091089,125.00089798924859,5,Dependientes,0.4874441740288644,-0.16380153816486212,1.5536676258388171,35.445448837086204,VERDE
MUNICIPIO DE SAN ANDRES,1597869930.0,319573986.0,53.062549848273235,90.37834137100258,5,Criticos,0.4895428303839049,-0.16231751333210678,0.4795464075132112,41.276162432534925,ROJO
MUNICIPIO DE SAN ANTERO,982572049.0,196514409.8,52.7904170821085,107.79998714374175,5,Dependientes,0.45991095586533476,-0.1535042738723349,1.0545151834171222,38.853597967756386,AMARILLO
MUNICIPIO DE SAN BENITO,91088220.0,18217644.0,52.089586799601726,94.7210956586922,5,Criticos,0.5032275345720432,-0.15680047600989572,0.666684134964354,39.769741020209466,NARANJA
MUNICIPIO DE SAN BERNARDO,260748170.0,52149634.0,49.63072091955239,86.39189203130361,5,Criticos,0.49359740657996726,-0.15891187953667807,0.4507048300218871,40.74972725043034,ROJO
MUNICIPIO DE SAN EDUARDO,51530013.0,10306002.6,53.67686424123491,106.64257449343162,5,Criticos,0.46179111490570485,-0.15230236301245184,1.2788693658086572,38.274010349461605,VERDE
MUNICIPIO DE SAN FRANCISCO,234528964.0,46905792.8,56.90861628874483,138.31184407568526,5,Dependientes,0.4931321604351275,-0.12699831682166215,2.185822894933433,33.004705358835515,VERDE
MUNICIPIO DE SAN JACINTO CAUCA,346146291.0,69229258.2,52.27287882206314,100.90164450151511,5,Criticos,0.49211293344886775,-0.15604975047621647,0.8671885120585596,39.001029087145476,AMARILLO
MUNICIPIO DE SAN JOAQUIN,77623235.0,15524647.0,54.68556318074975,87.29679972755581,5,Criticos,0.5316258461835317,-0.15905897805444907,0.5045053458547855,40.65644344788319,ROJO
MUNICIPIO DE SAN JOSE,2811974708.0,562394941.6,49.46913647174482,100.84049465070792,5,Consolidados,0.44361834587173277,-0.15961289235257559,0.7297711686933882,40.11591334433529,NARANJA
MUNICIPIO DE SAN JOSE DEL PALMAR,161626310.0,32325262.0,52.78159561759072,104.97709036356765,5,Criticos,0.46594379808737213,-0.15541020542612782,0.8552604979160148,39.58142268690169,NARANJA
MUNICIPIO DE SAN JUAN DEL CESAR,1681723649.0,336344729.8,53.79848118368676,110.79230265376381,5,Dependientes,0.45966907573999133,-0.15865161754364912,0.937316459495984,39.32057575547086,AMARILLO
MUNICIPIO DE SAN LUIS DE PALENQUE,227859468.0,45571893.6,51.16228710237872,108.56981593584693,5,Criticos,0.42500605034587646,-0.15175409652718067,0.9103265156282052,39.85521823496083,NARANJA
MUNICIPIO DE SAN PEDRO DE CARTAGO,228568760.0,45713752.0,51.94260735382279,97.11303395092138,5,Criticos,0.49509094101765816,-0.157333907897188,0.6890764064716797,39.719317513171184,NARANJA
MUNICIPIO DE SAN PEDRO DE URABA,1280687126.0,256137425.2,53.31455434943949,98.88889833347166,5,Criticos,0.4822975536727781,-0.15296541331701205,0.8653363688495603,39.61812401035855,NARANJA
MUNICIPIO DE SAN VICENTE DE CHUCURI,1254243402.0,250848680.4,47.81947767295217,103.73356841465768,5,Criticos,0.48202973359978313,-0.1411589482239791,0.7113633370605261,38.64375659250199,AMARILLO
MUNICIPIO DE SAN VICENTE DEL CAGUAN,2326038085.0,465207617.0,51.95713166742423,104.47771311964567,5,Consolidados,0.48991009687014925,-0.15370067671751222,0.8857506869165932,38.700683153149846,AMARILLO
MUNICIPIO DE SANANTONIO TOLIMA,527374581.0,105474916.2,52.12026464171981,112.45051882771729,5,Dependientes,0.46494185408298266,-0.16138626472960996,0.9251858930853359,38.74942312053706,AMARILLO
MUNICIPIO DE SANTA BARBARA,885267286.0,177053457.2,48.949655344100805,102.47311228441802,5,Criticos,0.47697582551760564,-0.1569517088627143,0.7232700264675238,39.062614697146685,AMARILLO
MUNICIPIO DE SANTA CATALINA,468262453.0,93652490.6,53.16099185474231,103.25648990268286,5,Criticos,0.47893356292921513,-0.15562935288321503,1.0510935772672245,38.738285071280444,AMARILLO
MUNICIPIO DE SANTO DOMINGO,430168207.0,86033641.4,51.86036532503295,100.36095252385773,5,Criticos,0.4081548874417795,-0.12310033635495625,0.7200750987233125,41.63045401928741,ROJO
MUNICIPIO DE SANTO TOMAS,817838134.0,163567626.8,52.71559792425404,120.67516956845643,5,Dependientes,0.4655100427791705,-0.15583737738863612,1.1363522929178318,37.60834567296065,VERDE
MUNICIPIO DE SATIVASUR,26078796.0,5215759.2,51.39687719158126,96.81477434771145,5,Criticos,0.48663130528436366,-0.1573978176704765,0.6585552875878598,39.942173884571794,NARANJA
MUNICIPIO DE SEGOVIA,2907567837.0,581513567.4,45.473731997909375,119.30261826940136,5,Consolidados,0.44261392300082003,-0.10095682578015876,0.8824807997977475,37.56421308900347,VERDE
MUNICIPIO DE SIBATE,963942127.0,192788425.4,50.11108053892188,123.7755868926766,5,Dependientes,0.419287796406954,-0.15654373494983492,1.0767817960190356,38.236905008419136,VERDE
MUNICIPIO DE SINCELEJO,12412702525.0,2482540505.0,51.911251504428954,102.66107490963175,5,Consolidados,0.4641772841751136,-0.15659879402246,0.9103211182431182,39.37742628791325,AMARILLO
MUNICIPIO DE SOGAMOSO,9117192083.470001,1823438416.6940002,45.873539422592245,96.15827188910457,5,Consolidados,0.7257553358599931,-0.14659014123212413,0.4283900746190789,33.40355412487591,VERDE
MUNICIPIO DE SOLANO,423649600.0,84729920.0,50.99919069115939,85.22139109773738,5,Criticos,0.5105838304749628,-0.161737003990913,0.28874934871927166,41.26955461801624,ROJO
MUNICIPIO DE SOTARA,310590074.0,62118014.8,51.99100941819008,90.3760522301817,5,Criticos,0.5064075174554151,-0.15745754529140166,0.5594192109074078,40.31602025726136,ROJO
MUNICIPIO DE SUAITA,310231308.0,62046261.6,54.602348201277984,100.38418817484407,5,Criticos,0.4551037253554347,-0.12205576104501255,1.2301735696994025,39.2128670098897,AMARILLO
MUNICIPIO DE SUAN,363324987.0,72664997.4,53.35727863214284,94.08921275210834,5,Criticos,0.5217069364938982,-0.15868734188296846,0.5908921279297079,39.887627131041484,NARANJA
MUNICIPIO DE SUCRE,235841508.0,47168301.6,52.08988276462003,98.55860063445661,5,Criticos,0.485356128389517,-0.1557664310432495,0.7770148370542875,39.600226190204374,NARANJA
MUNICIPIO DE SUPATA,96722568.0,19344513.6,52.11732939994207,91.56710975663921,5,Criticos,0.5028457955652504,-0.1587441812408162,0.5659977151627078,40.33939003883869,ROJO
MUNICIPIO DE SUTAMARCHAN,175093439.0,35018687.8,52.43045618767203,106.42094361970926,5,Criticos,0.4613597912731783,-0.1545894426297262,0.9598579245772962,39.158367107656744,AMARILLO
MUNICIPIO DE TADO,820419920.0,164083984.0,51.815353419111254,109.35530246510837,5,Dependientes,0.4246908852706553,-0.1456716759441632,1.0601430417051037,39.42652644230361,AMARILLO
MUNICIPIO DE TARAZA ANTIOQUIA,1177952271.0,235590454.2,49.64547614956256,94.33329514757564,5,Criticos,0.45815072074761065,-0.14814987014607642,0.5942783839156573,40.665174498552595,ROJO
